age,sex,province,n
56,Female,British Columbia,3
56,Female,Manitoba,2
56,Female,New Brunswick,1
56,Female,Newfoundland and Labrador,2
56,Female,Nova Scotia,3
56,Female,Ontario,2
56,Female,Prince Edward Island,1
56,Female,Quebec,1
56,Female,Saskatchewan,1
56,Male,Alberta,2
56,Male,British Columbia,2
56,Male,Manitoba,1
56,Male,New Brunswick,3
56,Male,Ontario,4
56,Male,Prince Edward Island,1
56,Male,Quebec,9
56,Male,Saskatchewan,1
56,Female,Alberta,4
56,Female,British Columbia,6
56,Female,Manitoba,1
56,Female,New Brunswick,3
56,Female,Newfoundland and Labrador,1
56,Female,Ontario,4
56,Female,Prince Edward Island,3
56,Female,Quebec,5
56,Female,Saskatchewan,1
56,Male,British Columbia,4
56,Male,New Brunswick,3
56,Male,Newfoundland and Labrador,3
56,Male,Nova Scotia,4
56,Male,Ontario,13
56,Male,Prince Edward Island,1
56,Male,Quebec,8
56,Male,Saskatchewan,1
56,Female,Alberta,1
56,Female,British Columbia,1
56,Female,Manitoba,1
56,Female,New Brunswick,3
56,Female,Newfoundland and Labrador,1
56,Female,Ontario,5
56,Female,Prince Edward Island,2
56,Female,Quebec,2
56,Female,Saskatchewan,2
56,Male,Alberta,2
56,Male,British Columbia,1
56,Male,Manitoba,1
56,Male,Newfoundland and Labrador,2
56,Male,Nova Scotia,1
56,Male,Ontario,3
56,Male,Quebec,1
57,Female,Alberta,4
57,Female,British Columbia,1
57,Female,Manitoba,2
57,Female,New Brunswick,1
57,Female,Newfoundland and Labrador,2
57,Female,Ontario,6
57,Female,Prince Edward Island,2
57,Female,Quebec,4
57,Female,Saskatchewan,2
57,Male,British Columbia,2
57,Male,Newfoundland and Labrador,2
57,Male,Nova Scotia,1
57,Male,Ontario,10
57,Male,Quebec,1
57,Male,Saskatchewan,2
57,Female,British Columbia,3
57,Female,Manitoba,2
57,Female,New Brunswick,2
57,Female,Newfoundland and Labrador,2
57,Female,Nova Scotia,1
57,Female,Ontario,9
57,Female,Quebec,4
57,Male,Alberta,4
57,Male,British Columbia,2
57,Male,Newfoundland and Labrador,2
57,Male,Nova Scotia,2
57,Male,Ontario,1
57,Male,Quebec,3
57,Female,Alberta,1
57,Female,British Columbia,2
57,Female,New Brunswick,1
57,Female,Nova Scotia,1
57,Female,Ontario,5
57,Female,Quebec,6
57,Male,Alberta,4
57,Male,British Columbia,2
57,Male,New Brunswick,2
57,Male,Ontario,1
57,Male,Quebec,4
57,Male,Saskatchewan,2
57,Female,British Columbia,5
57,Female,New Brunswick,2
57,Female,Newfoundland and Labrador,1
57,Female,Nova Scotia,3
57,Female,Ontario,7
57,Female,Prince Edward Island,2
57,Female,Quebec,11
57,Female,Saskatchewan,2
57,Male,Alberta,2
57,Male,British Columbia,3
57,Male,Manitoba,1
57,Male,New Brunswick,2
57,Male,Newfoundland and Labrador,1
57,Male,Nova Scotia,3
57,Male,Ontario,7
57,Male,Quebec,5
57,Male,Saskatchewan,2
57,Female,Alberta,3
57,Female,British Columbia,2
57,Female,Manitoba,1
57,Female,New Brunswick,3
57,Female,Nova Scotia,2
57,Female,Ontario,3
57,Female,Prince Edward Island,1
57,Female,Quebec,2
57,Male,Alberta,1
57,Male,British Columbia,3
57,Male,Manitoba,1
57,Male,Newfoundland and Labrador,1
57,Male,Nova Scotia,2
57,Male,Ontario,5
57,Male,Quebec,2
57,Female,British Columbia,2
57,Female,New Brunswick,1
57,Female,Newfoundland and Labrador,1
57,Female,Ontario,5
57,Female,Quebec,3
57,Female,Saskatchewan,2
57,Male,Alberta,1
57,Male,British Columbia,2
57,Male,New Brunswick,2
57,Male,Newfoundland and Labrador,2
57,Male,Nova Scotia,1
57,Male,Ontario,5
57,Male,Quebec,2
57,Female,British Columbia,1
57,Female,Manitoba,1
57,Female,New Brunswick,1
57,Female,Nova Scotia,1
57,Female,Ontario,5
57,Female,Prince Edward Island,1
57,Female,Quebec,3
57,Male,Alberta,2
57,Male,British Columbia,2
57,Male,Nova Scotia,1
57,Male,Ontario,2
57,Male,Prince Edward Island,1
57,Male,Quebec,3
57,Male,Saskatchewan,1
57,Female,Alberta,1
57,Female,British Columbia,6
57,Female,Newfoundland and Labrador,1
57,Female,Nova Scotia,2
57,Female,Ontario,5
57,Female,Quebec,2
57,Female,Saskatchewan,1
57,Male,Alberta,1
57,Male,British Columbia,3
57,Male,Manitoba,1
57,Male,New Brunswick,1
57,Male,Nova Scotia,2
57,Male,Ontario,3
57,Male,Prince Edward Island,1
57,Male,Saskatchewan,1
57,Female,Alberta,3
57,Female,British Columbia,4
57,Female,Manitoba,3
57,Female,New Brunswick,2
57,Female,Newfoundland and Labrador,5
57,Female,Nova Scotia,3
57,Female,Ontario,13
57,Female,Prince Edward Island,1
57,Female,Quebec,5
57,Female,Saskatchewan,4
57,Male,Alberta,3
57,Male,British Columbia,1
57,Male,Manitoba,1
57,Male,New Brunswick,2
57,Male,Newfoundland and Labrador,2
57,Male,Nova Scotia,2
57,Male,Ontario,11
57,Male,Quebec,6
57,Male,Saskatchewan,3
57,Female,Alberta,1
57,Female,British Columbia,1
57,Female,Nova Scotia,3
57,Female,Ontario,6
57,Female,Quebec,5
57,Female,Saskatchewan,4
57,Male,Alberta,1
57,Male,Manitoba,1
57,Male,New Brunswick,3
57,Male,Newfoundland and Labrador,2
57,Male,Nova Scotia,3
57,Male,Ontario,6
57,Male,Quebec,1
57,Male,Saskatchewan,2
58,Female,Alberta,2
58,Female,British Columbia,2
58,Female,Manitoba,1
58,Female,New Brunswick,3
58,Female,Newfoundland and Labrador,3
58,Female,Nova Scotia,1
58,Female,Ontario,5
58,Female,Prince Edward Island,2
58,Female,Quebec,3
58,Male,Alberta,2
58,Male,British Columbia,1
58,Male,Manitoba,2
58,Male,Newfoundland and Labrador,2
58,Male,Nova Scotia,2
58,Male,Ontario,6
58,Male,Quebec,5
58,Male,Saskatchewan,2
58,Female,British Columbia,4
58,Female,New Brunswick,1
58,Female,Newfoundland and Labrador,1
58,Female,Nova Scotia,2
58,Female,Ontario,2
58,Female,Quebec,6
58,Female,Saskatchewan,3
58,Male,Alberta,2
58,Male,British Columbia,3
58,Male,Manitoba,3
58,Male,New Brunswick,1
58,Male,Newfoundland and Labrador,1
58,Male,Ontario,8
58,Male,Quebec,1
58,Male,Saskatchewan,1
58,Female,Alberta,1
58,Female,British Columbia,1
58,Female,New Brunswick,1
58,Female,Newfoundland and Labrador,1
58,Female,Nova Scotia,1
58,Female,Ontario,2
58,Female,Prince Edward Island,2
58,Female,Quebec,2
58,Female,Saskatchewan,2
58,Male,Alberta,1
58,Male,Manitoba,1
58,Male,Ontario,2
58,Male,Quebec,1
58,Female,Alberta,7
58,Female,British Columbia,5
58,Female,Manitoba,4
58,Female,New Brunswick,7
58,Female,Newfoundland and Labrador,6
58,Female,Nova Scotia,5
58,Female,Ontario,7
58,Female,Quebec,9
58,Female,Saskatchewan,3
58,Male,Alberta,4
58,Male,British Columbia,5
58,Male,Manitoba,3
58,Male,New Brunswick,1
58,Male,Nova Scotia,2
58,Male,Ontario,18
58,Male,Prince Edward Island,3
58,Male,Quebec,5
58,Male,Saskatchewan,2
58,Female,Alberta,2
58,Female,Manitoba,1
58,Female,New Brunswick,3
58,Female,Newfoundland and Labrador,3
58,Female,Ontario,7
58,Female,Prince Edward Island,3
58,Female,Quebec,3
58,Female,Saskatchewan,1
58,Male,British Columbia,2
58,Male,Manitoba,1
58,Male,New Brunswick,1
58,Male,Newfoundland and Labrador,1
58,Male,Ontario,3
58,Male,Prince Edward Island,1
58,Male,Quebec,5
58,Male,Saskatchewan,1
58,Female,Alberta,1
58,Female,British Columbia,4
58,Female,Ontario,6
58,Female,Quebec,5
58,Female,Saskatchewan,1
58,Male,Manitoba,1
58,Male,New Brunswick,1
58,Male,Newfoundland and Labrador,1
58,Male,Nova Scotia,1
58,Male,Ontario,4
58,Male,Prince Edward Island,1
58,Male,Quebec,5
58,Female,Alberta,4
58,Female,British Columbia,3
58,Female,New Brunswick,1
58,Female,Newfoundland and Labrador,1
58,Female,Nova Scotia,4
58,Female,Ontario,2
58,Female,Quebec,1
58,Female,Saskatchewan,1
58,Male,Manitoba,3
58,Male,New Brunswick,3
58,Male,Newfoundland and Labrador,1
58,Male,Nova Scotia,1
58,Male,Ontario,6
58,Male,Saskatchewan,3
58,Female,Alberta,1
58,Female,Manitoba,1
58,Female,Nova Scotia,2
58,Female,Ontario,7
58,Female,Prince Edward Island,2
58,Female,Quebec,1
58,Female,Saskatchewan,1
58,Male,Alberta,1
58,Male,British Columbia,2
58,Male,Manitoba,1
58,Male,Nova Scotia,1
58,Male,Ontario,6
58,Male,Prince Edward Island,1
58,Male,Quebec,3
58,Female,Alberta,3
58,Female,British Columbia,3
58,Female,Manitoba,3
58,Female,New Brunswick,2
58,Female,Newfoundland and Labrador,1
58,Female,Nova Scotia,2
58,Female,Ontario,8
58,Female,Prince Edward Island,1
58,Female,Quebec,11
58,Male,Alberta,3
58,Male,British Columbia,3
58,Male,Manitoba,1
58,Male,Newfoundland and Labrador,1
58,Male,Nova Scotia,1
58,Male,Ontario,10
58,Male,Prince Edward Island,1
58,Male,Quebec,8
58,Male,Saskatchewan,3
58,Female,Alberta,2
58,Female,British Columbia,1
58,Female,Manitoba,1
58,Female,New Brunswick,5
58,Female,Newfoundland and Labrador,1
58,Female,Nova Scotia,2
58,Female,Ontario,5
58,Female,Prince Edward Island,1
58,Female,Quebec,4
58,Female,Saskatchewan,1
58,Male,Alberta,1
58,Male,British Columbia,3
58,Male,Newfoundland and Labrador,1
58,Male,Nova Scotia,1
58,Male,Ontario,6
58,Male,Quebec,1
59,Female,Alberta,1
59,Female,British Columbia,4
59,Female,Manitoba,2
59,Female,New Brunswick,1
59,Female,Newfoundland and Labrador,3
59,Female,Nova Scotia,1
59,Female,Ontario,5
59,Female,Quebec,3
59,Male,British Columbia,6
59,Male,Manitoba,1
59,Male,New Brunswick,2
59,Male,Newfoundland and Labrador,1
59,Male,Nova Scotia,1
59,Male,Ontario,3
59,Male,Quebec,4
59,Male,Saskatchewan,1
59,Female,Alberta,3
59,Female,British Columbia,3
59,Female,Manitoba,1
59,Female,New Brunswick,1
59,Female,Nova Scotia,4
59,Female,Ontario,7
59,Female,Quebec,6
59,Male,Alberta,2
59,Male,British Columbia,3
59,Male,New Brunswick,1
59,Male,Ontario,3
59,Male,Quebec,2
59,Male,Saskatchewan,1
59,Female,Alberta,1
59,Female,British Columbia,4
59,Female,Manitoba,2
59,Female,New Brunswick,1
59,Female,Nova Scotia,3
59,Female,Ontario,3
59,Female,Prince Edward Island,2
59,Male,Alberta,2
59,Male,British Columbia,3
59,Male,Manitoba,1
59,Male,New Brunswick,1
59,Male,Ontario,4
59,Male,Quebec,5
59,Female,Alberta,1
59,Female,British Columbia,4
59,Female,Manitoba,2
59,Female,New Brunswick,1
59,Female,Newfoundland and Labrador,3
59,Female,Nova Scotia,1
59,Female,Ontario,10
59,Female,Quebec,4
59,Female,Saskatchewan,4
59,Male,Alberta,5
59,Male,British Columbia,4
59,Male,Manitoba,1
59,Male,New Brunswick,4
59,Male,Newfoundland and Labrador,1
59,Male,Nova Scotia,3
59,Male,Ontario,3
59,Male,Prince Edward Island,1
59,Male,Quebec,1
59,Male,Saskatchewan,1
59,Female,British Columbia,3
59,Female,Manitoba,1
59,Female,New Brunswick,1
59,Female,Newfoundland and Labrador,2
59,Female,Nova Scotia,2
59,Female,Ontario,4
59,Female,Prince Edward Island,1
59,Female,Quebec,2
59,Female,Saskatchewan,2
59,Male,Alberta,4
59,Male,British Columbia,5
59,Male,New Brunswick,5
59,Male,Ontario,3
59,Male,Prince Edward Island,1
59,Male,Quebec,2
59,Male,Saskatchewan,2
59,Female,Alberta,1
59,Female,British Columbia,2
59,Female,Manitoba,1
59,Female,Newfoundland and Labrador,1
59,Female,Nova Scotia,2
59,Female,Ontario,3
59,Female,Quebec,6
59,Male,Alberta,1
59,Male,British Columbia,1
59,Male,Manitoba,1
59,Male,New Brunswick,2
59,Male,Newfoundland and Labrador,4
59,Male,Nova Scotia,2
59,Male,Ontario,2
59,Male,Quebec,2
59,Male,Saskatchewan,1
59,Female,Alberta,1
59,Female,British Columbia,4
59,Female,Manitoba,2
59,Female,New Brunswick,1
59,Female,Newfoundland and Labrador,1
59,Female,Nova Scotia,3
59,Female,Ontario,3
59,Female,Prince Edward Island,1
59,Female,Quebec,1
59,Male,British Columbia,3
59,Male,Manitoba,2
59,Male,Newfoundland and Labrador,1
59,Male,Nova Scotia,3
59,Male,Ontario,2
59,Male,Quebec,2
59,Female,British Columbia,3
59,Female,Manitoba,3
59,Female,New Brunswick,2
59,Female,Newfoundland and Labrador,2
59,Female,Nova Scotia,1
59,Female,Ontario,7
59,Female,Prince Edward Island,2
59,Female,Quebec,2
59,Male,Alberta,1
59,Male,British Columbia,4
59,Male,Nova Scotia,1
59,Male,Ontario,5
59,Male,Quebec,4
59,Male,Saskatchewan,2
59,Female,Alberta,4
59,Female,British Columbia,5
59,Female,Manitoba,4
59,Female,New Brunswick,4
59,Female,Newfoundland and Labrador,2
59,Female,Nova Scotia,4
59,Female,Ontario,6
59,Female,Prince Edward Island,3
59,Female,Quebec,3
59,Male,Alberta,1
59,Male,British Columbia,5
59,Male,Manitoba,1
59,Male,Newfoundland and Labrador,3
59,Male,Nova Scotia,5
59,Male,Ontario,7
59,Male,Prince Edward Island,3
59,Male,Quebec,2
59,Female,Alberta,1
59,Female,Manitoba,2
59,Female,Newfoundland and Labrador,3
59,Female,Nova Scotia,3
59,Female,Ontario,7
59,Female,Prince Edward Island,2
59,Female,Quebec,2
59,Female,Saskatchewan,1
59,Male,Alberta,1
59,Male,British Columbia,2
59,Male,Manitoba,1
59,Male,New Brunswick,3
59,Male,Newfoundland and Labrador,1
59,Male,Ontario,1
59,Male,Prince Edward Island,2
59,Male,Quebec,7
60,Female,Alberta,5
60,Female,British Columbia,2
60,Female,Manitoba,1
60,Female,Newfoundland and Labrador,1
60,Female,Nova Scotia,3
60,Female,Ontario,7
60,Female,Quebec,4
60,Male,Alberta,1
60,Male,Manitoba,2
60,Male,New Brunswick,1
60,Male,Newfoundland and Labrador,2
60,Male,Nova Scotia,1
60,Male,Ontario,4
60,Male,Quebec,6
60,Male,Saskatchewan,2
60,Female,Alberta,1
60,Female,British Columbia,5
60,Female,New Brunswick,3
60,Female,Nova Scotia,2
60,Female,Ontario,5
60,Female,Prince Edward Island,1
60,Female,Quebec,2
60,Female,Saskatchewan,1
60,Male,Alberta,3
60,Male,British Columbia,3
60,Male,Manitoba,2
60,Male,Newfoundland and Labrador,1
60,Male,Nova Scotia,2
60,Male,Ontario,5
60,Male,Quebec,3
60,Female,Alberta,1
60,Female,British Columbia,2
60,Female,New Brunswick,3
60,Female,Nova Scotia,1
60,Female,Ontario,6
60,Female,Prince Edward Island,1
60,Female,Quebec,5
60,Male,Alberta,1
60,Male,British Columbia,2
60,Male,Newfoundland and Labrador,1
60,Male,Nova Scotia,3
60,Male,Ontario,4
60,Male,Quebec,3
60,Female,Alberta,5
60,Female,British Columbia,8
60,Female,Manitoba,3
60,Female,Nova Scotia,2
60,Female,Ontario,14
60,Female,Prince Edward Island,1
60,Female,Quebec,7
60,Female,Saskatchewan,1
60,Male,Alberta,2
60,Male,British Columbia,5
60,Male,Manitoba,1
60,Male,New Brunswick,3
60,Male,Newfoundland and Labrador,1
60,Male,Nova Scotia,4
60,Male,Ontario,11
60,Male,Prince Edward Island,2
60,Male,Quebec,5
60,Male,Saskatchewan,2
60,Female,Alberta,5
60,Female,Manitoba,2
60,Female,New Brunswick,2
60,Female,Newfoundland and Labrador,2
60,Female,Ontario,4
60,Female,Prince Edward Island,1
60,Female,Quebec,3
60,Male,British Columbia,3
60,Male,Manitoba,1
60,Male,New Brunswick,1
60,Male,Nova Scotia,1
60,Male,Ontario,4
60,Male,Quebec,1
60,Male,Saskatchewan,1
60,Female,British Columbia,1
60,Female,New Brunswick,1
60,Female,Nova Scotia,2
60,Female,Ontario,5
60,Female,Prince Edward Island,1
60,Female,Quebec,5
60,Female,Saskatchewan,1
60,Male,Alberta,2
60,Male,British Columbia,3
60,Male,Manitoba,2
60,Male,New Brunswick,1
60,Male,Newfoundland and Labrador,1
60,Male,Ontario,3
60,Male,Prince Edward Island,1
60,Male,Quebec,5
60,Male,Saskatchewan,1
60,Female,Alberta,1
60,Female,British Columbia,4
60,Female,Manitoba,2
60,Female,New Brunswick,1
60,Female,Newfoundland and Labrador,4
60,Female,Ontario,5
60,Female,Quebec,1
60,Female,Saskatchewan,1
60,Male,Alberta,1
60,Male,British Columbia,3
60,Male,Manitoba,1
60,Male,New Brunswick,3
60,Male,Nova Scotia,2
60,Male,Ontario,6
60,Male,Quebec,3
60,Female,Alberta,2
60,Female,British Columbia,2
60,Female,Manitoba,2
60,Female,New Brunswick,1
60,Female,Newfoundland and Labrador,2
60,Female,Ontario,8
60,Female,Prince Edward Island,1
60,Female,Quebec,1
60,Male,Alberta,1
60,Male,Manitoba,2
60,Male,New Brunswick,1
60,Male,Newfoundland and Labrador,3
60,Male,Nova Scotia,2
60,Male,Ontario,2
60,Male,Quebec,6
60,Male,Saskatchewan,1
60,Female,Alberta,3
60,Female,British Columbia,6
60,Female,New Brunswick,1
60,Female,Nova Scotia,3
60,Female,Ontario,12
60,Female,Prince Edward Island,2
60,Female,Quebec,6
60,Female,Saskatchewan,2
60,Male,Alberta,2
60,Male,British Columbia,5
60,Male,New Brunswick,1
60,Male,Newfoundland and Labrador,3
60,Male,Nova Scotia,4
60,Male,Ontario,12
60,Male,Quebec,1
60,Female,Alberta,3
60,Female,British Columbia,4
60,Female,Manitoba,2
60,Female,New Brunswick,2
60,Female,Nova Scotia,3
60,Female,Ontario,7
60,Female,Prince Edward Island,1
60,Female,Quebec,4
60,Female,Saskatchewan,2
60,Male,Alberta,1
60,Male,British Columbia,3
60,Male,New Brunswick,3
60,Male,Newfoundland and Labrador,1
60,Male,Nova Scotia,1
60,Male,Ontario,5
60,Male,Prince Edward Island,1
60,Male,Quebec,5
60,Male,Saskatchewan,1
61,Female,British Columbia,1
61,Female,Manitoba,1
61,Female,Nova Scotia,1
61,Female,Ontario,3
61,Female,Prince Edward Island,1
61,Female,Quebec,9
61,Female,Saskatchewan,1
61,Male,New Brunswick,1
61,Male,Newfoundland and Labrador,2
61,Male,Nova Scotia,1
61,Male,Ontario,1
61,Male,Quebec,2
61,Male,Saskatchewan,3
61,Female,Alberta,2
61,Female,British Columbia,3
61,Female,Manitoba,2
61,Female,New Brunswick,1
61,Female,Newfoundland and Labrador,3
61,Female,Ontario,9
61,Female,Quebec,3
61,Female,Saskatchewan,1
61,Male,Alberta,1
61,Male,British Columbia,1
61,Male,New Brunswick,2
61,Male,Newfoundland and Labrador,1
61,Male,Nova Scotia,2
61,Male,Ontario,4
61,Male,Quebec,5
61,Male,Saskatchewan,1
61,Female,British Columbia,6
61,Female,Manitoba,3
61,Female,New Brunswick,2
61,Female,Newfoundland and Labrador,2
61,Female,Nova Scotia,1
61,Female,Ontario,6
61,Female,Prince Edward Island,2
61,Female,Quebec,5
61,Female,Saskatchewan,2
61,Male,British Columbia,2
61,Male,Manitoba,1
61,Male,Nova Scotia,1
61,Male,Ontario,6
61,Male,Prince Edward Island,2
61,Male,Quebec,4
61,Male,Saskatchewan,2
61,Female,Alberta,1
61,Female,British Columbia,4
61,Female,Manitoba,3
61,Female,New Brunswick,2
61,Female,Newfoundland and Labrador,1
61,Female,Nova Scotia,8
61,Female,Ontario,6
61,Female,Prince Edward Island,1
61,Female,Quebec,3
61,Female,Saskatchewan,2
61,Male,Alberta,3
61,Male,British Columbia,4
61,Male,Manitoba,2
61,Male,New Brunswick,1
61,Male,Newfoundland and Labrador,1
61,Male,Nova Scotia,5
61,Male,Ontario,11
61,Male,Prince Edward Island,2
61,Male,Quebec,4
61,Female,Alberta,1
61,Female,British Columbia,8
61,Female,Newfoundland and Labrador,1
61,Female,Nova Scotia,1
61,Female,Ontario,3
61,Female,Prince Edward Island,2
61,Female,Quebec,2
61,Female,Saskatchewan,1
61,Male,British Columbia,1
61,Male,Newfoundland and Labrador,1
61,Male,Ontario,4
61,Male,Quebec,2
61,Female,Alberta,1
61,Female,British Columbia,4
61,Female,Manitoba,1
61,Female,New Brunswick,2
61,Female,Ontario,8
61,Female,Prince Edward Island,2
61,Female,Quebec,3
61,Male,Alberta,1
61,Male,British Columbia,1
61,Male,Manitoba,1
61,Male,New Brunswick,2
61,Male,Ontario,8
61,Male,Quebec,5
61,Male,Saskatchewan,1
61,Female,Alberta,2
61,Female,British Columbia,1
61,Female,Manitoba,3
61,Female,New Brunswick,1
61,Female,Newfoundland and Labrador,1
61,Female,Ontario,4
61,Female,Quebec,2
61,Male,Alberta,1
61,Male,British Columbia,1
61,Male,Manitoba,2
61,Male,New Brunswick,2
61,Male,Newfoundland and Labrador,1
61,Male,Nova Scotia,3
61,Male,Ontario,3
61,Male,Prince Edward Island,1
61,Male,Quebec,5
61,Male,Saskatchewan,1
61,Female,Alberta,1
61,Female,British Columbia,2
61,Female,Manitoba,1
61,Female,New Brunswick,1
61,Female,Newfoundland and Labrador,1
61,Female,Nova Scotia,3
61,Female,Ontario,5
61,Female,Prince Edward Island,1
61,Female,Quebec,4
61,Male,Alberta,2
61,Male,British Columbia,1
61,Male,New Brunswick,1
61,Male,Nova Scotia,1
61,Male,Ontario,3
61,Male,Saskatchewan,1
61,Female,Alberta,2
61,Female,British Columbia,3
61,Female,New Brunswick,1
61,Female,Newfoundland and Labrador,1
61,Female,Nova Scotia,1
61,Female,Ontario,10
61,Female,Quebec,8
61,Female,Saskatchewan,3
61,Male,Alberta,3
61,Male,British Columbia,2
61,Male,Manitoba,3
61,Male,New Brunswick,2
61,Male,Newfoundland and Labrador,1
61,Male,Nova Scotia,2
61,Male,Ontario,5
61,Male,Prince Edward Island,2
61,Male,Quebec,4
61,Male,Saskatchewan,3
61,Female,Alberta,2
61,Female,British Columbia,4
61,Female,Manitoba,1
61,Female,Nova Scotia,3
61,Female,Ontario,2
61,Female,Prince Edward Island,3
61,Female,Quebec,4
61,Female,Saskatchewan,1
61,Male,Alberta,1
61,Male,British Columbia,2
61,Male,Manitoba,2
61,Male,New Brunswick,3
61,Male,Nova Scotia,3
61,Male,Ontario,6
61,Male,Quebec,4
61,Male,Saskatchewan,1
62,Female,British Columbia,2
62,Female,Manitoba,2
62,Female,New Brunswick,3
62,Female,Newfoundland and Labrador,2
62,Female,Ontario,3
62,Female,Prince Edward Island,3
62,Female,Quebec,4
62,Male,Alberta,2
62,Male,British Columbia,1
62,Male,New Brunswick,1
62,Male,Newfoundland and Labrador,3
62,Male,Ontario,4
62,Male,Prince Edward Island,1
62,Female,Alberta,1
62,Female,British Columbia,2
62,Female,Newfoundland and Labrador,1
62,Female,Nova Scotia,3
62,Female,Ontario,5
62,Female,Prince Edward Island,2
62,Female,Quebec,5
62,Female,Saskatchewan,1
62,Male,Alberta,5
62,Male,British Columbia,3
62,Male,Newfoundland and Labrador,1
62,Male,Nova Scotia,1
62,Male,Ontario,1
62,Male,Prince Edward Island,1
62,Male,Quebec,4
62,Male,Saskatchewan,2
62,Female,Alberta,5
62,Female,British Columbia,4
62,Female,Manitoba,1
62,Female,Nova Scotia,4
62,Female,Ontario,9
62,Female,Prince Edward Island,2
62,Female,Quebec,4
62,Female,Saskatchewan,1
62,Male,British Columbia,4
62,Male,New Brunswick,1
62,Male,Newfoundland and Labrador,2
62,Male,Nova Scotia,2
62,Male,Ontario,4
62,Male,Prince Edward Island,1
62,Male,Saskatchewan,1
62,Female,Alberta,1
62,Female,British Columbia,2
62,Female,Manitoba,5
62,Female,New Brunswick,1
62,Female,Newfoundland and Labrador,1
62,Female,Nova Scotia,1
